@timestamp,_source_ip,_store_id,_store_name,_timestamp,_trace_id,action,client_ip,file,hostname,message,result,risk,store_name,time,timestamp,user,_id
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,delete_user,198.51.100.7,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:13:13+08:00"",""user"":""bob"",""action"":""delete_user"",""client_ip"":""198.51.100.7"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:13:13+08:00,1779693384736,bob,KAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_success,172.16.5.30,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:13:13+08:00"",""user"":""frank"",""action"":""login_success"",""client_ip"":""172.16.5.30"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:13:13+08:00,1779693384736,frank,KQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:14:13+08:00"",""user"":""alice"",""action"":""view_secret"",""client_ip"":""192.0.2.99"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:14:13+08:00,1779693384736,alice,Kgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_failed,203.0.113.10,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:15:13+08:00"",""user"":""admin"",""action"":""login_failed"",""client_ip"":""203.0.113.10"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:15:13+08:00,1779693384736,admin,Kwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,10.0.0.1,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:16:13+08:00"",""user"":""bob"",""action"":""view_secret"",""client_ip"":""10.0.0.1"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:16:13+08:00,1779693384736,bob,LAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,update_role,198.51.100.88,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:16:13+08:00"",""user"":""diana"",""action"":""update_role"",""client_ip"":""198.51.100.88"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:16:13+08:00,1779693384736,diana,LQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,logout,198.51.100.7,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:17:13+08:00"",""user"":""diana"",""action"":""logout"",""client_ip"":""198.51.100.7"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:17:13+08:00,1779693384736,diana,Lgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,create_user,203.0.113.22,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:18:13+08:00"",""user"":""alice"",""action"":""create_user"",""client_ip"":""203.0.113.22"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:18:13+08:00,1779693384736,alice,Lwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_success,203.0.113.22,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:19:13+08:00"",""user"":""admin"",""action"":""login_success"",""client_ip"":""203.0.113.22"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:19:13+08:00,1779693384736,admin,MAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_success,203.0.113.10,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:20:13+08:00"",""user"":""admin"",""action"":""login_success"",""client_ip"":""203.0.113.10"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:20:13+08:00,1779693384736,admin,MQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,delete_user,198.51.100.88,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:21:13+08:00"",""user"":""bob"",""action"":""delete_user"",""client_ip"":""198.51.100.88"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:21:13+08:00,1779693384736,bob,Mgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,192.0.2.5,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:22:13+08:00"",""user"":""frank"",""action"":""view_secret"",""client_ip"":""192.0.2.5"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:22:13+08:00,1779693384736,frank,Mwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_failed,172.16.5.30,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:23:13+08:00"",""user"":""frank"",""action"":""login_failed"",""client_ip"":""172.16.5.30"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:23:13+08:00,1779693384736,frank,NAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,update_role,192.0.2.5,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:24:13+08:00"",""user"":""admin"",""action"":""update_role"",""client_ip"":""192.0.2.5"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:24:13+08:00,1779693384736,admin,NQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,delete_user,203.0.113.45,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:24:13+08:00"",""user"":""alice"",""action"":""delete_user"",""client_ip"":""203.0.113.45"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:24:13+08:00,1779693384736,alice,Ngb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,failed_attempt,172.16.5.30,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:25:13+08:00"",""user"":""bob"",""action"":""failed_attempt"",""client_ip"":""172.16.5.30"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:25:13+08:00,1779693384736,bob,Nwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,failed_attempt,10.0.0.42,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:26:13+08:00"",""user"":""frank"",""action"":""failed_attempt"",""client_ip"":""10.0.0.42"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:26:13+08:00,1779693384736,frank,OAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,export_data,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:26:13+08:00"",""user"":""admin"",""action"":""export_data"",""client_ip"":""192.0.2.99"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:26:13+08:00,1779693384736,admin,OQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,delete_user,198.51.100.7,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:27:13+08:00"",""user"":""frank"",""action"":""delete_user"",""client_ip"":""198.51.100.7"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:27:13+08:00,1779693384736,frank,Ogb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_failed,172.16.5.30,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:28:13+08:00"",""user"":""diana"",""action"":""login_failed"",""client_ip"":""172.16.5.30"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:28:13+08:00,1779693384736,diana,Owb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,config_change,10.0.0.42,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:28:13+08:00"",""user"":""diana"",""action"":""config_change"",""client_ip"":""10.0.0.42"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:28:13+08:00,1779693384736,diana,PAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_success,172.16.5.30,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:29:13+08:00"",""user"":""admin"",""action"":""login_success"",""client_ip"":""172.16.5.30"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:29:13+08:00,1779693384736,admin,PQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,10.0.0.42,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:29:13+08:00"",""user"":""alice"",""action"":""view_secret"",""client_ip"":""10.0.0.42"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:29:13+08:00,1779693384736,alice,Pgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,update_role,198.51.100.7,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:30:13+08:00"",""user"":""alice"",""action"":""update_role"",""client_ip"":""198.51.100.7"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:30:13+08:00,1779693384736,alice,Pwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,logout,203.0.113.45,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:30:13+08:00"",""user"":""bob"",""action"":""logout"",""client_ip"":""203.0.113.45"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:30:13+08:00,1779693384736,bob,QAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,10.0.0.1,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:31:13+08:00"",""user"":""frank"",""action"":""view_secret"",""client_ip"":""10.0.0.1"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:31:13+08:00,1779693384736,frank,QQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,config_change,10.0.0.42,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:32:13+08:00"",""user"":""alice"",""action"":""config_change"",""client_ip"":""10.0.0.42"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:32:13+08:00,1779693384736,alice,Qgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,update_role,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:32:13+08:00"",""user"":""frank"",""action"":""update_role"",""client_ip"":""192.0.2.99"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:32:13+08:00,1779693384736,frank,Qwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_success,203.0.113.10,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:33:13+08:00"",""user"":""admin"",""action"":""login_success"",""client_ip"":""203.0.113.10"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:33:13+08:00,1779693384736,admin,RAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:33:13+08:00"",""user"":""admin"",""action"":""view_secret"",""client_ip"":""192.0.2.99"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:33:13+08:00,1779693384736,admin,RQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,export_data,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:34:13+08:00"",""user"":""alice"",""action"":""export_data"",""client_ip"":""192.0.2.99"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:34:13+08:00,1779693384736,alice,Rgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,config_change,10.0.0.1,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:35:13+08:00"",""user"":""diana"",""action"":""config_change"",""client_ip"":""10.0.0.1"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:35:13+08:00,1779693384736,diana,Rwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,delete_user,192.0.2.5,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:36:13+08:00"",""user"":""charlie"",""action"":""delete_user"",""client_ip"":""192.0.2.5"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:36:13+08:00,1779693384736,charlie,SAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:37:13+08:00"",""user"":""frank"",""action"":""view_secret"",""client_ip"":""192.0.2.99"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:37:13+08:00,1779693384737,frank,SQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,failed_attempt,172.16.5.30,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:38:13+08:00"",""user"":""diana"",""action"":""failed_attempt"",""client_ip"":""172.16.5.30"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:38:13+08:00,1779693384737,diana,Sgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,config_change,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:38:13+08:00"",""user"":""frank"",""action"":""config_change"",""client_ip"":""192.0.2.99"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:38:13+08:00,1779693384737,frank,Swb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,export_data,10.0.0.1,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:39:13+08:00"",""user"":""admin"",""action"":""export_data"",""client_ip"":""10.0.0.1"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:39:13+08:00,1779693384737,admin,TAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,update_role,198.51.100.88,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:39:13+08:00"",""user"":""bob"",""action"":""update_role"",""client_ip"":""198.51.100.88"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:39:13+08:00,1779693384737,bob,TQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_success,203.0.113.10,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:40:13+08:00"",""user"":""frank"",""action"":""login_success"",""client_ip"":""203.0.113.10"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:40:13+08:00,1779693384737,frank,Tgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,config_change,172.16.5.30,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:41:13+08:00"",""user"":""diana"",""action"":""config_change"",""client_ip"":""172.16.5.30"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:41:13+08:00,1779693384737,diana,Twb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,logout,203.0.113.22,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:42:13+08:00"",""user"":""bob"",""action"":""logout"",""client_ip"":""203.0.113.22"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:42:13+08:00,1779693384737,bob,UAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,failed_attempt,203.0.113.10,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:42:13+08:00"",""user"":""charlie"",""action"":""failed_attempt"",""client_ip"":""203.0.113.10"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:42:13+08:00,1779693384737,charlie,UQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,create_user,203.0.113.22,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:43:13+08:00"",""user"":""admin"",""action"":""create_user"",""client_ip"":""203.0.113.22"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:43:13+08:00,1779693384737,admin,Ugb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,login_success,203.0.113.10,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:43:13+08:00"",""user"":""alice"",""action"":""login_success"",""client_ip"":""203.0.113.10"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:43:13+08:00,1779693384737,alice,Uwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,config_change,192.0.2.99,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:44:13+08:00"",""user"":""charlie"",""action"":""config_change"",""client_ip"":""192.0.2.99"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:44:13+08:00,1779693384737,charlie,VAb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,view_secret,192.0.2.5,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:45:13+08:00"",""user"":""diana"",""action"":""view_secret"",""client_ip"":""192.0.2.5"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:45:13+08:00,1779693384737,diana,VQb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,logout,198.51.100.7,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:46:13+08:00"",""user"":""eve"",""action"":""logout"",""client_ip"":""198.51.100.7"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:46:13+08:00,1779693384737,eve,Vgb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,delete_user,198.51.100.7,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:47:13+08:00"",""user"":""frank"",""action"":""delete_user"",""client_ip"":""198.51.100.7"",""result"":""failure"",""risk"":""high""}",failure,high,app-security,2026-05-24T15:47:13+08:00,1779693384737,frank,Vwb9XZ4BZtjezSlA9ebt
2026-05-25T15:16:24.744+08:00,127.0.0.1,8,app-security,1779693384744,fdbe60261bf5563e,create_user,203.0.113.22,/tmp/lca-samples/security/audit1.log,CdeMacBook-Air.local,"{""time"":""2026-05-24T15:48:13+08:00"",""user"":""admin"",""action"":""create_user"",""client_ip"":""203.0.113.22"",""result"":""success"",""risk"":""low""}",success,low,app-security,2026-05-24T15:48:13+08:00,1779693384737,admin,WAb9XZ4BZtjezSlA9ebt
